1000	135.209175388428406
-46.686196706679169	-44.417484116734059	-92.902315760806417	-46.686196706679169	-44.417484116734059	-92.902315760806417	-46.689381780075514	-44.421582330978737	-92.905434772881492	0.022379217745332	0.028795201094567	0.021915052399860	0.022379217745332	0.028795201094567	0.021915052399860
-32.615656580385405	-45.642717062939838	-94.155816116852250	-32.615656580385405	-45.642717062939838	-94.155816116852250	-32.621589766719005	-45.640689112453487	-94.152667627147096	0.041688228922948	-0.014248948097326	-0.022122170484818	0.041688228922948	-0.014248948097326	-0.022122170484818
-20.018141980397694	-45.028975005054590	-92.962403380939648	-20.018141980397694	-45.028975005054590	-92.962403380939648	-20.019458152037018	-45.030015764857666	-92.965221954914057	0.009247790565979	0.007312669868231	0.019804090159139	0.009247790565979	0.007312669868231	0.019804090159139
-7.800869275796547	-46.038986957485676	-92.341324831844801	-7.800869275796547	-46.038986957485676	-92.341324831844801	-7.795656968157719	-46.034972852897553	-92.347120805415457	-0.036625292876356	-0.028205234869572	0.040699310855186	-0.036625292876356	-0.028205234869572	0.040699310855186
7.776725588556825	-46.191691434444053	-93.939659018025807	7.776725588556825	-46.191691434444053	-93.939659018025807	7.771811223238211	-46.186903775711698	-93.937591191022662	0.034499733726104	-0.033642346351269	-0.014529155800130	0.034499733726104	-0.033642346351269	-0.014529155800130
33.825995213326046	-32.366553704068714	-94.208845171856822	33.825995213326046	-32.366553704068714	-94.208845171856822	33.825876706494959	-32.363301982682508	-94.205431536876645	0.000832662186115	-0.022847505188632	-0.023985155447968	0.000832662186115	-0.022847505188632	-0.023985155447968
47.730215429353244	-31.041016519280490	-93.033016064034499	47.730215429353244	-31.041016519280490	-93.033016064034499	47.728180409136236	-31.044392483818221	-93.035481574593433	0.014298622005009	0.023720472368761	0.017323367717416	0.014298622005009	0.023720472368761	0.017323367717416
60.532541919455291	-31.798767948093470	-93.316114481785192	60.532541919455291	-31.798767948093470	-93.316114481785192	60.534099854481987	-31.798355155487137	-93.317164500255373	-0.010946487837774	-0.002900396465388	0.007377723856461	-0.010946487837774	-0.002900396465388	0.007377723856461
-59.746034019351107	-32.133617485284887	-92.515114178569732	-59.746034019351107	-32.133617485284887	-92.515114178569732	-59.751524493878307	-32.131530444992592	-92.520169198555990	0.038577611778236	-0.014664129623527	0.035517986213218	0.038577611778236	-0.014664129623527	0.035517986213218
-46.556902040028177	-32.037357843445626	-93.137983054875647	-46.556902040028177	-32.037357843445626	-93.137983054875647	-46.560733586757777	-32.035752101362526	-93.139923730480376	0.026921520446461	-0.011282393605635	0.013635730335528	0.026921520446461	-0.011282393605635	0.013635730335528
